                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.0250  25.9740  0.15935E+01  0.16283E+01  0.16750E-04  0.16205E+01  0.15702E+01  0.16770E-04  0.15619E+01
   10.5890   3.0250  25.9840  0.15884E+01  0.16229E+01  0.16569E-04  0.16152E+01  0.15650E+01  0.16589E-04  0.15567E+01
   10.5890   3.0250  25.9940  0.15834E+01  0.16181E+01  0.16390E-04  0.16104E+01  0.15604E+01  0.16411E-04  0.15521E+01
   10.5890   3.0250  26.0040  0.15783E+01  0.16122E+01  0.16213E-04  0.16046E+01  0.15546E+01  0.16233E-04  0.15464E+01
   10.5890   3.0250  26.0140  0.15733E+01  0.16069E+01  0.16038E-04  0.15993E+01  0.15495E+01  0.16058E-04  0.15413E+01
   10.5890   3.0250  26.0240  0.15683E+01  0.16016E+01  0.15865E-04  0.15940E+01  0.15443E+01  0.15885E-04  0.15361E+01
   10.5890   3.0250  26.0340  0.15633E+01  0.15963E+01  0.15694E-04  0.15888E+01  0.15391E+01  0.15713E-04  0.15310E+01
   10.5890   3.0250  26.0440  0.15584E+01  0.15910E+01  0.15524E-04  0.15835E+01  0.15340E+01  0.15543E-04  0.15259E+01
   10.5890   3.0250  26.0540  0.15534E+01  0.15857E+01  0.15357E-04  0.15783E+01  0.15288E+01  0.15375E-04  0.15208E+01
   10.5890   3.0250  26.0640  0.15484E+01  0.15810E+01  0.15191E-04  0.15735E+01  0.15242E+01  0.15209E-04  0.15162E+01
   10.5890   3.0250  26.0740  0.15435E+01  0.15757E+01  0.15027E-04  0.15683E+01  0.15191E+01  0.15045E-04  0.15111E+01
   10.5890   3.0250  26.0840  0.15386E+01  0.15704E+01  0.14864E-04  0.15631E+01  0.15140E+01  0.14882E-04  0.15060E+01
   10.5890   3.0250  26.0940  0.15337E+01  0.15652E+01  0.14703E-04  0.15579E+01  0.15089E+01  0.14720E-04  0.15010E+01
   10.5890   3.0250  26.1040  0.15288E+01  0.15600E+01  0.14544E-04  0.15527E+01  0.15038E+01  0.14562E-04  0.14960E+01
   10.5890   3.0250  26.1140  0.15239E+01  0.15548E+01  0.14387E-04  0.15476E+01  0.14988E+01  0.14404E-04  0.14909E+01
   10.5890   3.0250  26.1240  0.15190E+01  0.15497E+01  0.14231E-04  0.15424E+01  0.14938E+01  0.14248E-04  0.14860E+01
   10.5890   3.0250  26.1340  0.15142E+01  0.15445E+01  0.14077E-04  0.15373E+01  0.14888E+01  0.14094E-04  0.14810E+01
   10.5890   3.0250  26.1440  0.15093E+01  0.15393E+01  0.13925E-04  0.15322E+01  0.14837E+01  0.13941E-04  0.14760E+01
   10.5890   3.0250  26.1540  0.15045E+01  0.15342E+01  0.13772E-04  0.15271E+01  0.14788E+01  0.13788E-04  0.14711E+01
   10.5890   3.0250  26.1640  0.14997E+01  0.15291E+01  0.13623E-04  0.15220E+01  0.14738E+01  0.13639E-04  0.14662E+01
   10.5890   3.0250  26.1740  0.14949E+01  0.15238E+01  0.13475E-04  0.15167E+01  0.14686E+01  0.13491E-04  0.14610E+01
   10.5890   3.0250  26.1840  0.14901E+01  0.15187E+01  0.13329E-04  0.15117E+01  0.14637E+01  0.13344E-04  0.14561E+01
   10.5890   3.0250  26.1940  0.14853E+01  0.15136E+01  0.13184E-04  0.15066E+01  0.14587E+01  0.13200E-04  0.14512E+01
   10.5890   3.0250  26.2040  0.14805E+01  0.15086E+01  0.13042E-04  0.15016E+01  0.14538E+01  0.13057E-04  0.14463E+01
   10.5890   3.0250  26.2140  0.14758E+01  0.15036E+01  0.12900E-04  0.14966E+01  0.14490E+01  0.12915E-04  0.14415E+01
   10.5890   3.0250  26.2240  0.14711E+01  0.14985E+01  0.12762E-04  0.14916E+01  0.14440E+01  0.12777E-04  0.14366E+01
   10.5890   3.0250  26.2340  0.14663E+01  0.14935E+01  0.12624E-04  0.14867E+01  0.14392E+01  0.12638E-04  0.14318E+01
   10.5890   3.0250  26.2440  0.14616E+01  0.14886E+01  0.12487E-04  0.14817E+01  0.14344E+01  0.12501E-04  0.14270E+01
   10.5890   3.0250  26.2540  0.14569E+01  0.14836E+01  0.12351E-04  0.14768E+01  0.14296E+01  0.12365E-04  0.14222E+01
   10.5890   3.0250  26.2640  0.14522E+01  0.14787E+01  0.12217E-04  0.14719E+01  0.14248E+01  0.12231E-04  0.14175E+01
   10.5890   3.0250  26.2740  0.14476E+01  0.14738E+01  0.12084E-04  0.14670E+01  0.14200E+01  0.12098E-04  0.14127E+01
   10.5890   3.0250  26.2840  0.14429E+01  0.14688E+01  0.11953E-04  0.14621E+01  0.14151E+01  0.11967E-04  0.14079E+01
   10.5890   3.0250  26.2940  0.14382E+01  0.14639E+01  0.11823E-04  0.14572E+01  0.14104E+01  0.11837E-04  0.14032E+01
   10.5890   3.0250  26.3040  0.14336E+01  0.14590E+01  0.11695E-04  0.14523E+01  0.14056E+01  0.11708E-04  0.13985E+01
   10.5890   3.0250  26.3140  0.14290E+01  0.14541E+01  0.11568E-04  0.14475E+01  0.14009E+01  0.11581E-04  0.13938E+01
   10.5890   3.0250  26.3240  0.14244E+01  0.14493E+01  0.11442E-04  0.14427E+01  0.13962E+01  0.11455E-04  0.13891E+01
   10.5890   3.0250  26.3340  0.14198E+01  0.14444E+01  0.11318E-04  0.14378E+01  0.13915E+01  0.11331E-04  0.13844E+01
   10.5890   3.0250  26.3440  0.14152E+01  0.14396E+01  0.11195E-04  0.14330E+01  0.13868E+01  0.11207E-04  0.13797E+01
   10.5890   3.0250  26.3540  0.14106E+01  0.14348E+01  0.11074E-04  0.14283E+01  0.13821E+01  0.11086E-04  0.13751E+01
   10.5890   3.0250  26.3640  0.14060E+01  0.14299E+01  0.10953E-04  0.14235E+01  0.13774E+01  0.10965E-04  0.13704E+01
   10.5890   3.0250  26.3740  0.14015E+01  0.14252E+01  0.10834E-04  0.14188E+01  0.13727E+01  0.10846E-04  0.13658E+01
   10.5890   3.0250  26.3840  0.13970E+01  0.14204E+01  0.10717E-04  0.14140E+01  0.13681E+01  0.10728E-04  0.13612E+01
   10.5890   3.0250  26.3940  0.13924E+01  0.14157E+01  0.10600E-04  0.14093E+01  0.13635E+01  0.10612E-04  0.13566E+01
   10.5890   3.0250  26.4040  0.13879E+01  0.14109E+01  0.10485E-04  0.14046E+01  0.13589E+01  0.10496E-04  0.13521E+01
   10.5890   3.0250  26.4140  0.13834E+01  0.14062E+01  0.10371E-04  0.13998E+01  0.13543E+01  0.10382E-04  0.13475E+01
   10.5890   3.0250  26.4240  0.13789E+01  0.14014E+01  0.10258E-04  0.13951E+01  0.13497E+01  0.10269E-04  0.13429E+01
   10.5890   3.0250  26.4340  0.13745E+01  0.13967E+01  0.10147E-04  0.13904E+01  0.13451E+01  0.10158E-04  0.13384E+01
   10.5890   3.0250  26.4440  0.13700E+01  0.13920E+01  0.10037E-04  0.13858E+01  0.13405E+01  0.10047E-04  0.13338E+01
   10.5890   3.0250  26.4540  0.13655E+01  0.13873E+01  0.99275E-05  0.13811E+01  0.13360E+01  0.99380E-05  0.13293E+01
   10.5890   3.0250  26.4640  0.13611E+01  0.13826E+01  0.98197E-05  0.13764E+01  0.13314E+01  0.98300E-05  0.13247E+01
   10.5890   3.0250  26.4740  0.13567E+01  0.13779E+01  0.97130E-05  0.13718E+01  0.13269E+01  0.97232E-05  0.13202E+01
   10.5890   3.0250  26.4840  0.13523E+01  0.13733E+01  0.96075E-05  0.13672E+01  0.13224E+01  0.96175E-05  0.13158E+01
   10.5890   3.0250  26.4940  0.13479E+01  0.13687E+01  0.95031E-05  0.13626E+01  0.13179E+01  0.95130E-05  0.13113E+01
   10.5890   3.0250  26.5040  0.13435E+01  0.13640E+01  0.93999E-05  0.13579E+01  0.13133E+01  0.94096E-05  0.13068E+01
   10.5890   3.0250  26.5140  0.13391E+01  0.13594E+01  0.92977E-05  0.13534E+01  0.13089E+01  0.93073E-05  0.13024E+01
   10.5890   3.0250  26.5240  0.13347E+01  0.13549E+01  0.91964E-05  0.13488E+01  0.13045E+01  0.92059E-05  0.12980E+01
   10.5890   3.0250  26.5340  0.13304E+01  0.13503E+01  0.90969E-05  0.13443E+01  0.13000E+01  0.91062E-05  0.12936E+01
   10.5890   3.0250  26.5440  0.13260E+01  0.13457E+01  0.89981E-05  0.13398E+01  0.12956E+01  0.90073E-05  0.12892E+01
   10.5890   3.0250  26.5540  0.13217E+01  0.13412E+01  0.89004E-05  0.13353E+01  0.12912E+01  0.89094E-05  0.12849E+01
   10.5890   3.0250  26.5640  0.13174E+01  0.13366E+01  0.88037E-05  0.13307E+01  0.12868E+01  0.88127E-05  0.12804E+01
   10.5890   3.0250  26.5740  0.13131E+01  0.13321E+01  0.87082E-05  0.13262E+01  0.12824E+01  0.87170E-05  0.12760E+01
   10.5890   3.0250  26.5840  0.13088E+01  0.13276E+01  0.86137E-05  0.13217E+01  0.12780E+01  0.86223E-05  0.12717E+01
   10.5890   3.0250  26.5940  0.13045E+01  0.13231E+01  0.85202E-05  0.13173E+01  0.12736E+01  0.85287E-05  0.12674E+01
   10.5890   3.0250  26.6040  0.13002E+01  0.13186E+01  0.84277E-05  0.13128E+01  0.12693E+01  0.84362E-05  0.12630E+01
   10.5890   3.0250  26.6140  0.12959E+01  0.13141E+01  0.83363E-05  0.13083E+01  0.12649E+01  0.83446E-05  0.12587E+01
   10.5890   3.0250  26.6240  0.12917E+01  0.13096E+01  0.82458E-05  0.13039E+01  0.12606E+01  0.82540E-05  0.12544E+01
   10.5890   3.0250  26.6340  0.12875E+01  0.13052E+01  0.81568E-05  0.12995E+01  0.12562E+01  0.81649E-05  0.12501E+01
   10.5890   3.0250  26.6440  0.12832E+01  0.13007E+01  0.80680E-05  0.12950E+01  0.12519E+01  0.80760E-05  0.12458E+01
   10.5890   3.0250  26.6540  0.12790E+01  0.12963E+01  0.79806E-05  0.12906E+01  0.12476E+01  0.79884E-05  0.12416E+01
   10.5890   3.0250  26.6640  0.12748E+01  0.12919E+01  0.78941E-05  0.12863E+01  0.12434E+01  0.79018E-05  0.12373E+01
   10.5890   3.0250  26.6740  0.12706E+01  0.12874E+01  0.78085E-05  0.12818E+01  0.12390E+01  0.78162E-05  0.12330E+01
   10.5890   3.0250  26.6840  0.12664E+01  0.12830E+01  0.77240E-05  0.12774E+01  0.12348E+01  0.77315E-05  0.12287E+01
   10.5890   3.0250  26.6940  0.12623E+01  0.12786E+01  0.76403E-05  0.12731E+01  0.12305E+01  0.76477E-05  0.12245E+01
   10.5890   3.0250  26.7040  0.12581E+01  0.12743E+01  0.75576E-05  0.12688E+01  0.12263E+01  0.75649E-05  0.12203E+01
   10.5890   3.0250  26.7140  0.12540E+01  0.12699E+01  0.74758E-05  0.12644E+01  0.12221E+01  0.74830E-05  0.12161E+01
   10.5890   3.0250  26.7240  0.12498E+01  0.12655E+01  0.73949E-05  0.12601E+01  0.12178E+01  0.74020E-05  0.12119E+01
   10.5890   3.0250  26.7340  0.12457E+01  0.12606E+01  0.73149E-05  0.12552E+01  0.12130E+01  0.73219E-05  0.12071E+01
   10.5890   3.0250  26.7440  0.12416E+01  0.12563E+01  0.72359E-05  0.12509E+01  0.12088E+01  0.72428E-05  0.12030E+01
   10.5890   3.0250  26.7540  0.12375E+01  0.12520E+01  0.71577E-05  0.12466E+01  0.12047E+01  0.71644E-05  0.11989E+01
   10.5890   3.0250  26.7640  0.12334E+01  0.12478E+01  0.70803E-05  0.12424E+01  0.12005E+01  0.70870E-05  0.11947E+01
   10.5890   3.0250  26.7740  0.12293E+01  0.12435E+01  0.70038E-05  0.12382E+01  0.11964E+01  0.70104E-05  0.11906E+01
   10.5890   3.0250  26.7840  0.12253E+01  0.12393E+01  0.69282E-05  0.12339E+01  0.11923E+01  0.69347E-05  0.11865E+01
   10.5890   3.0250  26.7940  0.12212E+01  0.12350E+01  0.68534E-05  0.12297E+01  0.11882E+01  0.68598E-05  0.11824E+01
   10.5890   3.0250  26.8040  0.12172E+01  0.12307E+01  0.67795E-05  0.12254E+01  0.11840E+01  0.67858E-05  0.11783E+01
   10.5890   3.0250  26.8140  0.12132E+01  0.12270E+01  0.67064E-05  0.12218E+01  0.11804E+01  0.67126E-05  0.11747E+01
   10.5890   3.0250  26.8240  0.12091E+01  0.12228E+01  0.66341E-05  0.12176E+01  0.11763E+01  0.66402E-05  0.11707E+01
   10.5890   3.0250  26.8340  0.12051E+01  0.12186E+01  0.65626E-05  0.12134E+01  0.11722E+01  0.65687E-05  0.11666E+01
   10.5890   3.0250  26.8440  0.12011E+01  0.12144E+01  0.64919E-05  0.12093E+01  0.11682E+01  0.64979E-05  0.11626E+01
   10.5890   3.0250  26.8540  0.11971E+01  0.12103E+01  0.64222E-05  0.12051E+01  0.11642E+01  0.64280E-05  0.11586E+01
   10.5890   3.0250  26.8640  0.11932E+01  0.12061E+01  0.63530E-05  0.12010E+01  0.11601E+01  0.63588E-05  0.11545E+01
   10.5890   3.0250  26.8740  0.11892E+01  0.12019E+01  0.62847E-05  0.11968E+01  0.11561E+01  0.62904E-05  0.11506E+01
   10.5890   3.0250  26.8840  0.11852E+01  0.11978E+01  0.62171E-05  0.11927E+01  0.11520E+01  0.62227E-05  0.11466E+01
   10.5890   3.0250  26.8940  0.11813E+01  0.11937E+01  0.61503E-05  0.11886E+01  0.11480E+01  0.61559E-05  0.11426E+01
   10.5890   3.0250  26.9040  0.11774E+01  0.11896E+01  0.60843E-05  0.11845E+01  0.11441E+01  0.60897E-05  0.11386E+01
   10.5890   3.0250  26.9140  0.11734E+01  0.11855E+01  0.60190E-05  0.11805E+01  0.11401E+01  0.60244E-05  0.11347E+01
   10.5890   3.0250  26.9240  0.11695E+01  0.11814E+01  0.59544E-05  0.11764E+01  0.11361E+01  0.59597E-05  0.11308E+01
   10.5890   3.0250  26.9340  0.11656E+01  0.11773E+01  0.58906E-05  0.11724E+01  0.11322E+01  0.58958E-05  0.11268E+01
   10.5890   3.0250  26.9440  0.11618E+01  0.11733E+01  0.58275E-05  0.11683E+01  0.11282E+01  0.58326E-05  0.11229E+01
   10.5890   3.0250  26.9540  0.11579E+01  0.11692E+01  0.57651E-05  0.11643E+01  0.11243E+01  0.57701E-05  0.11190E+01
   10.5890   3.0250  26.9640  0.11540E+01  0.11651E+01  0.57035E-05  0.11602E+01  0.11204E+01  0.57084E-05  0.11151E+01
   10.5890   3.0250  26.9740  0.11501E+01  0.11611E+01  0.56424E-05  0.11562E+01  0.11164E+01  0.56473E-05  0.11112E+01
   10.5890   3.0250  26.9840  0.11463E+01  0.11570E+01  0.55822E-05  0.11522E+01  0.11125E+01  0.55870E-05  0.11073E+01
   10.5890   3.0250  26.9940  0.11425E+01  0.11530E+01  0.55226E-05  0.11482E+01  0.11086E+01  0.55273E-05  0.11034E+01
   10.5890   3.0250  27.0040  0.11386E+01  0.11490E+01  0.54636E-05  0.11442E+01  0.11047E+01  0.54683E-05  0.10996E+01
   10.5890   3.0250  27.0140  0.11348E+01  0.11451E+01  0.54054E-05  0.11403E+01  0.11009E+01  0.54100E-05  0.10957E+01
   10.5890   3.0250  27.0240  0.11310E+01  0.11411E+01  0.53477E-05  0.11363E+01  0.10970E+01  0.53523E-05  0.10919E+01
   10.5890   3.0250  27.0340  0.11272E+01  0.11371E+01  0.52908E-05  0.11324E+01  0.10932E+01  0.52953E-05  0.10881E+01
   10.5890   3.0250  27.0440  0.11235E+01  0.11332E+01  0.52345E-05  0.11285E+01  0.10894E+01  0.52389E-05  0.10843E+01
   10.5890   3.0250  27.0540  0.11197E+01  0.11292E+01  0.51789E-05  0.11245E+01  0.10856E+01  0.51832E-05  0.10805E+01
   10.5890   3.0250  27.0640  0.11159E+01  0.11253E+01  0.51239E-05  0.11206E+01  0.10818E+01  0.51281E-05  0.10767E+01
   10.5890   3.0250  27.0740  0.11122E+01  0.11214E+01  0.50696E-05  0.11167E+01  0.10780E+01  0.50738E-05  0.10730E+01
   10.5890   3.0250  27.0840  0.11084E+01  0.11177E+01  0.50157E-05  0.11131E+01  0.10744E+01  0.50199E-05  0.10694E+01
   10.5890   3.0250  27.0940  0.11047E+01  0.11139E+01  0.49626E-05  0.11093E+01  0.10707E+01  0.49666E-05  0.10657E+01
   10.5890   3.0250  27.1040  0.11010E+01  0.11101E+01  0.49100E-05  0.11055E+01  0.10670E+01  0.49140E-05  0.10621E+01
   10.5890   3.0250  27.1140  0.10973E+01  0.11060E+01  0.48581E-05  0.11014E+01  0.10630E+01  0.48620E-05  0.10581E+01
   10.5890   3.0250  27.1240  0.10936E+01  0.11020E+01  0.48067E-05  0.10975E+01  0.10592E+01  0.48106E-05  0.10543E+01
   10.5890   3.0250  27.1340  0.10899E+01  0.10982E+01  0.47560E-05  0.10936E+01  0.10555E+01  0.47598E-05  0.10506E+01
   10.5890   3.0250  27.1440  0.10862E+01  0.10943E+01  0.47058E-05  0.10898E+01  0.10517E+01  0.47096E-05  0.10469E+01
   10.5890   3.0250  27.1540  0.10826E+01  0.10905E+01  0.46562E-05  0.10860E+01  0.10480E+01  0.46599E-05  0.10432E+01
   10.5890   3.0250  27.1640  0.10789E+01  0.10867E+01  0.46071E-05  0.10822E+01  0.10443E+01  0.46108E-05  0.10395E+01
   10.5890   3.0250  27.1740  0.10753E+01  0.10829E+01  0.45587E-05  0.10785E+01  0.10406E+01  0.45623E-05  0.10359E+01
   10.5890   3.0250  27.1840  0.10716E+01  0.10791E+01  0.45108E-05  0.10747E+01  0.10370E+01  0.45143E-05  0.10322E+01
   10.5890   3.0350  23.9940  0.28853E+01  0.30193E+01  0.12180E-03  0.30004E+01  0.29282E+01  0.12205E-03  0.29079E+01
   10.5890   3.0350  24.0040  0.28768E+01  0.30103E+01  0.12062E-03  0.29916E+01  0.29194E+01  0.12087E-03  0.28992E+01
   10.5890   3.0350  24.0140  0.28684E+01  0.30011E+01  0.11946E-03  0.29824E+01  0.29104E+01  0.11971E-03  0.28903E+01
   10.5890   3.0350  24.0240  0.28600E+01  0.29919E+01  0.11830E-03  0.29733E+01  0.29014E+01  0.11855E-03  0.28814E+01
   10.5890   3.0350  24.0340  0.28516E+01  0.29828E+01  0.11716E-03  0.29643E+01  0.28924E+01  0.11740E-03  0.28725E+01
   10.5890   3.0350  24.0440  0.28432E+01  0.29736E+01  0.11602E-03  0.29552E+01  0.28835E+01  0.11626E-03  0.28636E+01
   10.5890   3.0350  24.0540  0.28349E+01  0.29645E+01  0.11490E-03  0.29462E+01  0.28746E+01  0.11514E-03  0.28548E+01
   10.5890   3.0350  24.0640  0.28266E+01  0.29555E+01  0.11378E-03  0.29372E+01  0.28657E+01  0.11402E-03  0.28460E+01
   10.5890   3.0350  24.0740  0.28183E+01  0.29464E+01  0.11268E-03  0.29283E+01  0.28568E+01  0.11291E-03  0.28373E+01
   10.5890   3.0350  24.0840  0.28100E+01  0.29374E+01  0.11159E-03  0.29193E+01  0.28480E+01  0.11181E-03  0.28285E+01
   10.5890   3.0350  24.0940  0.28017E+01  0.29284E+01  0.11050E-03  0.29104E+01  0.28392E+01  0.11073E-03  0.28198E+01
   10.5890   3.0350  24.1040  0.27935E+01  0.29194E+01  0.10943E-03  0.29015E+01  0.28304E+01  0.10965E-03  0.28111E+01
   10.5890   3.0350  24.1140  0.27853E+01  0.29105E+01  0.10836E-03  0.28927E+01  0.28216E+01  0.10858E-03  0.28024E+01
   10.5890   3.0350  24.1240  0.27771E+01  0.29016E+01  0.10731E-03  0.28838E+01  0.28129E+01  0.10752E-03  0.27938E+01
   10.5890   3.0350  24.1340  0.27689E+01  0.28927E+01  0.10626E-03  0.28750E+01  0.28042E+01  0.10648E-03  0.27852E+01
   10.5890   3.0350  24.1440  0.27607E+01  0.28838E+01  0.10523E-03  0.28662E+01  0.27955E+01  0.10544E-03  0.27766E+01
   10.5890   3.0350  24.1540  0.27526E+01  0.28746E+01  0.10420E-03  0.28571E+01  0.27865E+01  0.10441E-03  0.27677E+01
   10.5890   3.0350  24.1640  0.27445E+01  0.28658E+01  0.10318E-03  0.28484E+01  0.27778E+01  0.10339E-03  0.27591E+01
   10.5890   3.0350  24.1740  0.27364E+01  0.28570E+01  0.10217E-03  0.28396E+01  0.27692E+01  0.10238E-03  0.27506E+01
   10.5890   3.0350  24.1840  0.27283E+01  0.28482E+01  0.10118E-03  0.28310E+01  0.27607E+01  0.10138E-03  0.27421E+01
   10.5890   3.0350  24.1940  0.27203E+01  0.28395E+01  0.10019E-03  0.28223E+01  0.27521E+01  0.10039E-03  0.27336E+01
   10.5890   3.0350  24.2040  0.27123E+01  0.28312E+01  0.99205E-04  0.28141E+01  0.27440E+01  0.99402E-04  0.27256E+01
   10.5890   3.0350  24.2140  0.27043E+01  0.28225E+01  0.98233E-04  0.28055E+01  0.27355E+01  0.98428E-04  0.27172E+01
   10.5890   3.0350  24.2240  0.26963E+01  0.28138E+01  0.97270E-04  0.27969E+01  0.27271E+01  0.97463E-04  0.27088E+01
   10.5890   3.0350  24.2340  0.26883E+01  0.28050E+01  0.96316E-04  0.27882E+01  0.27184E+01  0.96507E-04  0.27003E+01
   10.5890   3.0350  24.2440  0.26804E+01  0.27964E+01  0.95371E-04  0.27796E+01  0.27100E+01  0.95559E-04  0.26919E+01
   10.5890   3.0350  24.2540  0.26724E+01  0.27878E+01  0.94434E-04  0.27711E+01  0.27015E+01  0.94620E-04  0.26835E+01
   10.5890   3.0350  24.2640  0.26645E+01  0.27792E+01  0.93506E-04  0.27625E+01  0.26931E+01  0.93689E-04  0.26752E+01
   10.5890   3.0350  24.2740  0.26566E+01  0.27706E+01  0.92586E-04  0.27540E+01  0.26847E+01  0.92767E-04  0.26669E+01
   10.5890   3.0350  24.2840  0.26488E+01  0.27622E+01  0.91675E-04  0.27457E+01  0.26765E+01  0.91854E-04  0.26588E+01
   10.5890   3.0350  24.2940  0.26409E+01  0.27532E+01  0.90772E-04  0.27368E+01  0.26677E+01  0.90949E-04  0.26500E+01
   10.5890   3.0350  24.3040  0.26331E+01  0.27447E+01  0.89878E-04  0.27283E+01  0.26594E+01  0.90052E-04  0.26418E+01
   10.5890   3.0350  24.3140  0.26253E+01  0.27362E+01  0.88992E-04  0.27199E+01  0.26511E+01  0.89164E-04  0.26335E+01
   10.5890   3.0350  24.3240  0.26175E+01  0.27276E+01  0.88114E-04  0.27115E+01  0.26427E+01  0.88284E-04  0.26253E+01
   10.5890   3.0350  24.3340  0.26098E+01  0.27192E+01  0.87243E-04  0.27031E+01  0.26344E+01  0.87411E-04  0.26171E+01
   10.5890   3.0350  24.3440  0.26020E+01  0.27108E+01  0.86381E-04  0.26947E+01  0.26261E+01  0.86547E-04  0.26089E+01
   10.5890   3.0350  24.3540  0.25943E+01  0.27023E+01  0.85527E-04  0.26863E+01  0.26179E+01  0.85691E-04  0.26007E+01
   10.5890   3.0350  24.3640  0.25866E+01  0.26939E+01  0.84681E-04  0.26780E+01  0.26097E+01  0.84843E-04  0.25926E+01
   10.5890   3.0350  24.3740  0.25789E+01  0.26856E+01  0.83842E-04  0.26698E+01  0.26015E+01  0.84002E-04  0.25845E+01
   10.5890   3.0350  24.3840  0.25712E+01  0.26772E+01  0.83011E-04  0.26615E+01  0.25934E+01  0.83169E-04  0.25764E+01
   10.5890   3.0350  24.3940  0.25636E+01  0.26689E+01  0.82190E-04  0.26533E+01  0.25853E+01  0.82346E-04  0.25684E+01
   10.5890   3.0350  24.4040  0.25560E+01  0.26607E+01  0.81374E-04  0.26451E+01  0.25772E+01  0.81528E-04  0.25604E+01
   10.5890   3.0350  24.4140  0.25484E+01  0.26524E+01  0.80566E-04  0.26369E+01  0.25691E+01  0.80718E-04  0.25524E+01
   10.5890   3.0350  24.4240  0.25408E+01  0.26442E+01  0.79765E-04  0.26288E+01  0.25611E+01  0.79916E-04  0.25445E+01
   10.5890   3.0350  24.4340  0.25332E+01  0.26360E+01  0.78972E-04  0.26206E+01  0.25530E+01  0.79121E-04  0.25365E+01
   10.5890   3.0350  24.4440  0.25257E+01  0.26278E+01  0.78187E-04  0.26125E+01  0.25450E+01  0.78333E-04  0.25286E+01
   10.5890   3.0350  24.4540  0.25181E+01  0.26196E+01  0.77409E-04  0.26044E+01  0.25371E+01  0.77553E-04  0.25207E+01
   10.5890   3.0350  24.4640  0.25106E+01  0.26114E+01  0.76637E-04  0.25963E+01  0.25291E+01  0.76780E-04  0.25127E+01
   10.5890   3.0350  24.4740  0.25031E+01  0.26033E+01  0.75874E-04  0.25882E+01  0.25211E+01  0.76015E-04  0.25049E+01
   10.5890   3.0350  24.4840  0.24957E+01  0.25953E+01  0.75117E-04  0.25802E+01  0.25132E+01  0.75256E-04  0.24970E+01
   10.5890   3.0350  24.4940  0.24882E+01  0.25871E+01  0.74367E-04  0.25721E+01  0.25052E+01  0.74505E-04  0.24891E+01
   10.5890   3.0350  24.5040  0.24808E+01  0.25790E+01  0.73624E-04  0.25642E+01  0.24974E+01  0.73760E-04  0.24813E+01
   10.5890   3.0350  24.5140  0.24734E+01  0.25710E+01  0.72889E-04  0.25562E+01  0.24895E+01  0.73023E-04  0.24736E+01
   10.5890   3.0350  24.5240  0.24660E+01  0.25630E+01  0.72160E-04  0.25483E+01  0.24817E+01  0.72292E-04  0.24658E+01
   10.5890   3.0350  24.5340  0.24586E+01  0.25551E+01  0.71438E-04  0.25404E+01  0.24739E+01  0.71568E-04  0.24581E+01
   10.5890   3.0350  24.5440  0.24513E+01  0.25471E+01  0.70722E-04  0.25325E+01  0.24662E+01  0.70851E-04  0.24504E+01
   10.5890   3.0350  24.5540  0.24439E+01  0.25392E+01  0.70014E-04  0.25246E+01  0.24584E+01  0.70141E-04  0.24428E+01
   10.5890   3.0350  24.5640  0.24366E+01  0.25313E+01  0.69312E-04  0.25168E+01  0.24507E+01  0.69437E-04  0.24351E+01
   10.5890   3.0350  24.5740  0.24293E+01  0.25234E+01  0.68616E-04  0.25090E+01  0.24430E+01  0.68740E-04  0.24274E+01
   10.5890   3.0350  24.5840  0.24220E+01  0.25155E+01  0.67927E-04  0.25012E+01  0.24353E+01  0.68050E-04  0.24198E+01
   10.5890   3.0350  24.5940  0.24148E+01  0.25077E+01  0.67245E-04  0.24934E+01  0.24275E+01  0.67366E-04  0.24121E+01
   10.5890   3.0350  24.6040  0.24075E+01  0.25004E+01  0.66569E-04  0.24861E+01  0.24204E+01  0.66688E-04  0.24051E+01
   10.5890   3.0350  24.6140  0.24003E+01  0.24926E+01  0.65899E-04  0.24784E+01  0.24128E+01  0.66017E-04  0.23976E+01
   10.5890   3.0350  24.6240  0.23931E+01  0.24848E+01  0.65236E-04  0.24707E+01  0.24052E+01  0.65352E-04  0.23900E+01
   10.5890   3.0350  24.6340  0.23859E+01  0.24770E+01  0.64578E-04  0.24630E+01  0.23976E+01  0.64693E-04  0.23825E+01
   10.5890   3.0350  24.6440  0.23788E+01  0.24692E+01  0.63928E-04  0.24552E+01  0.23900E+01  0.64041E-04  0.23749E+01
   10.5890   3.0350  24.6540  0.23716E+01  0.24614E+01  0.63283E-04  0.24475E+01  0.23823E+01  0.63395E-04  0.23673E+01
   10.5890   3.0350  24.6640  0.23645E+01  0.24532E+01  0.62644E-04  0.24393E+01  0.23743E+01  0.62754E-04  0.23594E+01
   10.5890   3.0350  24.6740  0.23574E+01  0.24455E+01  0.62011E-04  0.24317E+01  0.23667E+01  0.62120E-04  0.23519E+01
   10.5890   3.0350  24.6840  0.23503E+01  0.24378E+01  0.61385E-04  0.24241E+01  0.23593E+01  0.61492E-04  0.23445E+01
   10.5890   3.0350  24.6940  0.23432E+01  0.24301E+01  0.60764E-04  0.24165E+01  0.23518E+01  0.60870E-04  0.23371E+01
