                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   4.0700  21.0000  0.14973E+02  0.15016E+02  0.00000E+00  0.00000E+00  0.15016E+02  0.00000E+00  0.00000E+00
   10.5890   4.0800  21.0000  0.14826E+02  0.14869E+02  0.00000E+00  0.00000E+00  0.14869E+02  0.00000E+00  0.00000E+00
   10.5890   4.0900  21.0000  0.14679E+02  0.14722E+02  0.00000E+00  0.00000E+00  0.14722E+02  0.00000E+00  0.00000E+00
   10.5890   4.1000  21.0000  0.14532E+02  0.14575E+02  0.00000E+00  0.00000E+00  0.14575E+02  0.00000E+00  0.00000E+00
   10.5890   4.1100  21.0000  0.14386E+02  0.14428E+02  0.00000E+00  0.00000E+00  0.14428E+02  0.00000E+00  0.00000E+00
   10.5890   4.1200  21.0000  0.14240E+02  0.14283E+02  0.00000E+00  0.00000E+00  0.14283E+02  0.00000E+00  0.00000E+00
   10.5890   4.1300  21.0000  0.14095E+02  0.14137E+02  0.00000E+00  0.00000E+00  0.14137E+02  0.00000E+00  0.00000E+00
   10.5890   4.1400  21.0000  0.13949E+02  0.13991E+02  0.00000E+00  0.00000E+00  0.13991E+02  0.00000E+00  0.00000E+00
   10.5890   4.1500  21.0000  0.13804E+02  0.13846E+02  0.00000E+00  0.00000E+00  0.13846E+02  0.00000E+00  0.00000E+00
   10.5890   4.1600  21.0000  0.13659E+02  0.13701E+02  0.00000E+00  0.00000E+00  0.13701E+02  0.00000E+00  0.00000E+00
   10.5890   4.1700  21.0000  0.13515E+02  0.13557E+02  0.00000E+00  0.00000E+00  0.13557E+02  0.00000E+00  0.00000E+00
   10.5890   4.1800  21.0000  0.13371E+02  0.13412E+02  0.00000E+00  0.00000E+00  0.13412E+02  0.00000E+00  0.00000E+00
   10.5890   4.1900  21.0000  0.13227E+02  0.13268E+02  0.00000E+00  0.00000E+00  0.13268E+02  0.00000E+00  0.00000E+00
   10.5890   4.2000  21.0000  0.13084E+02  0.13125E+02  0.00000E+00  0.00000E+00  0.13125E+02  0.00000E+00  0.00000E+00
   10.5890   4.2100  21.0000  0.12941E+02  0.12982E+02  0.00000E+00  0.00000E+00  0.12982E+02  0.00000E+00  0.00000E+00
   10.5890   4.2200  21.0000  0.12799E+02  0.12840E+02  0.00000E+00  0.00000E+00  0.12840E+02  0.00000E+00  0.00000E+00
   10.5890   4.2300  21.0000  0.12658E+02  0.12698E+02  0.00000E+00  0.00000E+00  0.12698E+02  0.00000E+00  0.00000E+00
   10.5890   4.2400  21.0000  0.12517E+02  0.12557E+02  0.00000E+00  0.00000E+00  0.12557E+02  0.00000E+00  0.00000E+00
   10.5890   4.2500  21.0000  0.12377E+02  0.12417E+02  0.00000E+00  0.00000E+00  0.12417E+02  0.00000E+00  0.00000E+00
   10.5890   4.2600  21.0000  0.12237E+02  0.12277E+02  0.00000E+00  0.00000E+00  0.12277E+02  0.00000E+00  0.00000E+00
   10.5890   4.2700  21.0000  0.12097E+02  0.12137E+02  0.00000E+00  0.00000E+00  0.12137E+02  0.00000E+00  0.00000E+00
   10.5890   4.2800  21.0000  0.11958E+02  0.11998E+02  0.00000E+00  0.00000E+00  0.11998E+02  0.00000E+00  0.00000E+00
   10.5890   4.2900  21.0000  0.11820E+02  0.11859E+02  0.00000E+00  0.00000E+00  0.11859E+02  0.00000E+00  0.00000E+00
   10.5890   4.3000  21.0000  0.11682E+02  0.11721E+02  0.00000E+00  0.00000E+00  0.11721E+02  0.00000E+00  0.00000E+00
   10.5890   4.3100  21.0000  0.11545E+02  0.11584E+02  0.00000E+00  0.00000E+00  0.11584E+02  0.00000E+00  0.00000E+00
   10.5890   4.3200  21.0000  0.11408E+02  0.11447E+02  0.00000E+00  0.00000E+00  0.11447E+02  0.00000E+00  0.00000E+00
   10.5890   4.3300  21.0000  0.11272E+02  0.11311E+02  0.00000E+00  0.00000E+00  0.11311E+02  0.00000E+00  0.00000E+00
   10.5890   4.3400  21.0000  0.11137E+02  0.11175E+02  0.00000E+00  0.00000E+00  0.11175E+02  0.00000E+00  0.00000E+00
   10.5890   4.3500  21.0000  0.11002E+02  0.11040E+02  0.00000E+00  0.00000E+00  0.11040E+02  0.00000E+00  0.00000E+00
   10.5890   4.3600  21.0000  0.10869E+02  0.10906E+02  0.00000E+00  0.00000E+00  0.10906E+02  0.00000E+00  0.00000E+00
   10.5890   4.3700  21.0000  0.10736E+02  0.10773E+02  0.00000E+00  0.00000E+00  0.10773E+02  0.00000E+00  0.00000E+00
   10.5890   4.3800  21.0000  0.10603E+02  0.10641E+02  0.00000E+00  0.00000E+00  0.10641E+02  0.00000E+00  0.00000E+00
   10.5890   4.3900  21.0000  0.10472E+02  0.10509E+02  0.00000E+00  0.00000E+00  0.10509E+02  0.00000E+00  0.00000E+00
   10.5890   4.4000  21.0000  0.10340E+02  0.10377E+02  0.00000E+00  0.00000E+00  0.10377E+02  0.00000E+00  0.00000E+00
   10.5890   4.4100  21.0000  0.10209E+02  0.10246E+02  0.00000E+00  0.00000E+00  0.10246E+02  0.00000E+00  0.00000E+00
   10.5890   4.4200  21.0000  0.10079E+02  0.10116E+02  0.00000E+00  0.00000E+00  0.10116E+02  0.00000E+00  0.00000E+00
   10.5890   4.4300  21.0000  0.99504E+01  0.99866E+01  0.00000E+00  0.00000E+00  0.99866E+01  0.00000E+00  0.00000E+00
   10.5890   4.4400  21.0000  0.98223E+01  0.98582E+01  0.00000E+00  0.00000E+00  0.98582E+01  0.00000E+00  0.00000E+00
   10.5890   4.4500  21.0000  0.96951E+01  0.97308E+01  0.00000E+00  0.00000E+00  0.97308E+01  0.00000E+00  0.00000E+00
   10.5890   4.4600  21.0000  0.95689E+01  0.96043E+01  0.00000E+00  0.00000E+00  0.96043E+01  0.00000E+00  0.00000E+00
   10.5890   4.4700  21.0000  0.94437E+01  0.94787E+01  0.00000E+00  0.00000E+00  0.94787E+01  0.00000E+00  0.00000E+00
   10.5890   4.4800  21.0000  0.93193E+01  0.93542E+01  0.00000E+00  0.00000E+00  0.93542E+01  0.00000E+00  0.00000E+00
   10.5890   4.4900  21.0000  0.91959E+01  0.92304E+01  0.00000E+00  0.00000E+00  0.92304E+01  0.00000E+00  0.00000E+00
   10.5890   4.5000  21.0000  0.90729E+01  0.91073E+01  0.00000E+00  0.00000E+00  0.91073E+01  0.00000E+00  0.00000E+00
   10.5890   4.5100  21.0000  0.89505E+01  0.89846E+01  0.00000E+00  0.00000E+00  0.89846E+01  0.00000E+00  0.00000E+00
   10.5890   4.5200  21.0000  0.88287E+01  0.88626E+01  0.00000E+00  0.00000E+00  0.88626E+01  0.00000E+00  0.00000E+00
   10.5890   4.5300  21.0000  0.87078E+01  0.87414E+01  0.00000E+00  0.00000E+00  0.87414E+01  0.00000E+00  0.00000E+00
   10.5890   4.5400  21.0000  0.85876E+01  0.86210E+01  0.00000E+00  0.00000E+00  0.86210E+01  0.00000E+00  0.00000E+00
   10.5890   4.5500  21.0000  0.84684E+01  0.85015E+01  0.00000E+00  0.00000E+00  0.85015E+01  0.00000E+00  0.00000E+00
   10.5890   4.5600  21.0000  0.83501E+01  0.83828E+01  0.00000E+00  0.00000E+00  0.83828E+01  0.00000E+00  0.00000E+00
   10.5890   4.5700  21.0000  0.82328E+01  0.82653E+01  0.00000E+00  0.00000E+00  0.82653E+01  0.00000E+00  0.00000E+00
   10.5890   4.5800  21.0000  0.81168E+01  0.81489E+01  0.00000E+00  0.00000E+00  0.81489E+01  0.00000E+00  0.00000E+00
   10.5890   4.5900  21.0000  0.80019E+01  0.80337E+01  0.00000E+00  0.00000E+00  0.80337E+01  0.00000E+00  0.00000E+00
   10.5890   4.6000  21.0000  0.78884E+01  0.79197E+01  0.00000E+00  0.00000E+00  0.79197E+01  0.00000E+00  0.00000E+00
   10.5890   4.6100  21.0000  0.77760E+01  0.78071E+01  0.00000E+00  0.00000E+00  0.78071E+01  0.00000E+00  0.00000E+00
   10.5890   4.6200  21.0000  0.76649E+01  0.76957E+01  0.00000E+00  0.00000E+00  0.76957E+01  0.00000E+00  0.00000E+00
   10.5890   4.6300  21.0000  0.75543E+01  0.75849E+01  0.00000E+00  0.00000E+00  0.75849E+01  0.00000E+00  0.00000E+00
   10.5890   4.6400  21.0000  0.74441E+01  0.74746E+01  0.00000E+00  0.00000E+00  0.74746E+01  0.00000E+00  0.00000E+00
   10.5890   4.6500  21.0000  0.73343E+01  0.73645E+01  0.00000E+00  0.00000E+00  0.73645E+01  0.00000E+00  0.00000E+00
   10.5890   4.6600  21.0000  0.72252E+01  0.72552E+01  0.00000E+00  0.00000E+00  0.72552E+01  0.00000E+00  0.00000E+00
   10.5890   4.6700  21.0000  0.71168E+01  0.71465E+01  0.00000E+00  0.00000E+00  0.71465E+01  0.00000E+00  0.00000E+00
   10.5890   4.6800  21.0000  0.70095E+01  0.70389E+01  0.00000E+00  0.00000E+00  0.70389E+01  0.00000E+00  0.00000E+00
   10.5890   4.6900  21.0000  0.69032E+01  0.69322E+01  0.00000E+00  0.00000E+00  0.69322E+01  0.00000E+00  0.00000E+00
   10.5890   4.7000  21.0000  0.67984E+01  0.68269E+01  0.00000E+00  0.00000E+00  0.68269E+01  0.00000E+00  0.00000E+00
   10.5890   4.7100  21.0000  0.66953E+01  0.67235E+01  0.00000E+00  0.00000E+00  0.67235E+01  0.00000E+00  0.00000E+00
   10.5890   4.7200  21.0000  0.65937E+01  0.66215E+01  0.00000E+00  0.00000E+00  0.66215E+01  0.00000E+00  0.00000E+00
   10.5890   4.7300  21.0000  0.64933E+01  0.65207E+01  0.00000E+00  0.00000E+00  0.65207E+01  0.00000E+00  0.00000E+00
   10.5890   4.7400  21.0000  0.63932E+01  0.64206E+01  0.00000E+00  0.00000E+00  0.64206E+01  0.00000E+00  0.00000E+00
   10.5890   4.7500  21.0000  0.62941E+01  0.63212E+01  0.00000E+00  0.00000E+00  0.63212E+01  0.00000E+00  0.00000E+00
   10.5890   4.7600  21.0000  0.61957E+01  0.62225E+01  0.00000E+00  0.00000E+00  0.62225E+01  0.00000E+00  0.00000E+00
   10.5890   4.7700  21.0000  0.60985E+01  0.61249E+01  0.00000E+00  0.00000E+00  0.61249E+01  0.00000E+00  0.00000E+00
   10.5890   4.7800  21.0000  0.60020E+01  0.60283E+01  0.00000E+00  0.00000E+00  0.60283E+01  0.00000E+00  0.00000E+00
   10.5890   4.7900  21.0000  0.59066E+01  0.59325E+01  0.00000E+00  0.00000E+00  0.59325E+01  0.00000E+00  0.00000E+00
   10.5890   4.8000  21.0000  0.58122E+01  0.58377E+01  0.00000E+00  0.00000E+00  0.58377E+01  0.00000E+00  0.00000E+00
   10.5890   4.8100  21.0000  0.57187E+01  0.57442E+01  0.00000E+00  0.00000E+00  0.57442E+01  0.00000E+00  0.00000E+00
   10.5890   4.8200  21.0000  0.56262E+01  0.56512E+01  0.00000E+00  0.00000E+00  0.56512E+01  0.00000E+00  0.00000E+00
   10.5890   4.8300  21.0000  0.55346E+01  0.55594E+01  0.00000E+00  0.00000E+00  0.55594E+01  0.00000E+00  0.00000E+00
   10.5890   4.8400  21.0000  0.54437E+01  0.54681E+01  0.00000E+00  0.00000E+00  0.54681E+01  0.00000E+00  0.00000E+00
   10.5890   4.8500  21.0000  0.53536E+01  0.53778E+01  0.00000E+00  0.00000E+00  0.53778E+01  0.00000E+00  0.00000E+00
   10.5890   4.8600  21.0000  0.52646E+01  0.52886E+01  0.00000E+00  0.00000E+00  0.52886E+01  0.00000E+00  0.00000E+00
   10.5890   4.8700  21.0000  0.51770E+01  0.52006E+01  0.00000E+00  0.00000E+00  0.52006E+01  0.00000E+00  0.00000E+00
   10.5890   4.8800  21.0000  0.50910E+01  0.51142E+01  0.00000E+00  0.00000E+00  0.51142E+01  0.00000E+00  0.00000E+00
   10.5890   4.8900  21.0000  0.50067E+01  0.50293E+01  0.00000E+00  0.00000E+00  0.50293E+01  0.00000E+00  0.00000E+00
   10.5890   4.9000  21.0000  0.49239E+01  0.49462E+01  0.00000E+00  0.00000E+00  0.49462E+01  0.00000E+00  0.00000E+00
   10.5890   4.9100  21.0000  0.48422E+01  0.48642E+01  0.00000E+00  0.00000E+00  0.48642E+01  0.00000E+00  0.00000E+00
   10.5890   4.9200  21.0000  0.47608E+01  0.47829E+01  0.00000E+00  0.00000E+00  0.47829E+01  0.00000E+00  0.00000E+00
   10.5890   4.9300  21.0000  0.46796E+01  0.47015E+01  0.00000E+00  0.00000E+00  0.47015E+01  0.00000E+00  0.00000E+00
   10.5890   4.9400  21.0000  0.45984E+01  0.46201E+01  0.00000E+00  0.00000E+00  0.46201E+01  0.00000E+00  0.00000E+00
   10.5890   4.9500  21.0000  0.45178E+01  0.45392E+01  0.00000E+00  0.00000E+00  0.45392E+01  0.00000E+00  0.00000E+00
   10.5890   4.9600  21.0000  0.44384E+01  0.44594E+01  0.00000E+00  0.00000E+00  0.44594E+01  0.00000E+00  0.00000E+00
   10.5890   4.9700  21.0000  0.43600E+01  0.43809E+01  0.00000E+00  0.00000E+00  0.43809E+01  0.00000E+00  0.00000E+00
   10.5890   4.9800  21.0000  0.42826E+01  0.43032E+01  0.00000E+00  0.00000E+00  0.43032E+01  0.00000E+00  0.00000E+00
   10.5890   4.9900  21.0000  0.42058E+01  0.42262E+01  0.00000E+00  0.00000E+00  0.42262E+01  0.00000E+00  0.00000E+00
   10.5890   5.0000  21.0000  0.41302E+01  0.41502E+01  0.00000E+00  0.00000E+00  0.41502E+01  0.00000E+00  0.00000E+00
   10.5890   5.0100  21.0000  0.40568E+01  0.40763E+01  0.00000E+00  0.00000E+00  0.40763E+01  0.00000E+00  0.00000E+00
   10.5890   5.0200  21.0000  0.39863E+01  0.40050E+01  0.00000E+00  0.00000E+00  0.40050E+01  0.00000E+00  0.00000E+00
   10.5890   5.0300  21.0000  0.39178E+01  0.39361E+01  0.00000E+00  0.00000E+00  0.39361E+01  0.00000E+00  0.00000E+00
   10.5890   5.0400  21.0000  0.38502E+01  0.38684E+01  0.00000E+00  0.00000E+00  0.38684E+01  0.00000E+00  0.00000E+00
   10.5890   5.0500  21.0000  0.37820E+01  0.38004E+01  0.00000E+00  0.00000E+00  0.38004E+01  0.00000E+00  0.00000E+00
   10.5890   5.0600  21.0000  0.37124E+01  0.37311E+01  0.00000E+00  0.00000E+00  0.37311E+01  0.00000E+00  0.00000E+00
   10.5890   5.0700  21.0000  0.36417E+01  0.36603E+01  0.00000E+00  0.00000E+00  0.36603E+01  0.00000E+00  0.00000E+00
   10.5890   5.0800  21.0000  0.35708E+01  0.35892E+01  0.00000E+00  0.00000E+00  0.35892E+01  0.00000E+00  0.00000E+00
   10.5890   5.0900  21.0000  0.35011E+01  0.35190E+01  0.00000E+00  0.00000E+00  0.35190E+01  0.00000E+00  0.00000E+00
   10.5890   5.1000  21.0000  0.34340E+01  0.34513E+01  0.00000E+00  0.00000E+00  0.34513E+01  0.00000E+00  0.00000E+00
   10.5890   5.1100  21.0000  0.33698E+01  0.33865E+01  0.00000E+00  0.00000E+00  0.33865E+01  0.00000E+00  0.00000E+00
   10.5890   5.1200  21.0000  0.33076E+01  0.33240E+01  0.00000E+00  0.00000E+00  0.33240E+01  0.00000E+00  0.00000E+00
   10.5890   5.1300  21.0000  0.32463E+01  0.32625E+01  0.00000E+00  0.00000E+00  0.32625E+01  0.00000E+00  0.00000E+00
   10.5890   5.1400  21.0000  0.31858E+01  0.32016E+01  0.00000E+00  0.00000E+00  0.32016E+01  0.00000E+00  0.00000E+00
   10.5890   5.1500  21.0000  0.31262E+01  0.31418E+01  0.00000E+00  0.00000E+00  0.31418E+01  0.00000E+00  0.00000E+00
   10.5890   5.1600  21.0000  0.30680E+01  0.30834E+01  0.00000E+00  0.00000E+00  0.30834E+01  0.00000E+00  0.00000E+00
   10.5890   5.1700  21.0000  0.30097E+01  0.30252E+01  0.00000E+00  0.00000E+00  0.30252E+01  0.00000E+00  0.00000E+00
   10.5890   5.1800  21.0000  0.29507E+01  0.29661E+01  0.00000E+00  0.00000E+00  0.29661E+01  0.00000E+00  0.00000E+00
   10.5890   5.1900  21.0000  0.28911E+01  0.29064E+01  0.00000E+00  0.00000E+00  0.29064E+01  0.00000E+00  0.00000E+00
   10.5890   5.2000  21.0000  0.28324E+01  0.28473E+01  0.00000E+00  0.00000E+00  0.28473E+01  0.00000E+00  0.00000E+00
   10.5890   5.2100  21.0000  0.27749E+01  0.27897E+01  0.00000E+00  0.00000E+00  0.27897E+01  0.00000E+00  0.00000E+00
   10.5890   5.2200  21.0000  0.27184E+01  0.27330E+01  0.00000E+00  0.00000E+00  0.27330E+01  0.00000E+00  0.00000E+00
   10.5890   5.2300  21.0000  0.26633E+01  0.26773E+01  0.00000E+00  0.00000E+00  0.26773E+01  0.00000E+00  0.00000E+00
   10.5890   5.2400  21.0000  0.26100E+01  0.26236E+01  0.00000E+00  0.00000E+00  0.26236E+01  0.00000E+00  0.00000E+00
   10.5890   5.2500  21.0000  0.25589E+01  0.25724E+01  0.00000E+00  0.00000E+00  0.25724E+01  0.00000E+00  0.00000E+00
   10.5890   5.2600  21.0000  0.25083E+01  0.25214E+01  0.00000E+00  0.00000E+00  0.25214E+01  0.00000E+00  0.00000E+00
   10.5890   5.2700  21.0000  0.24569E+01  0.24702E+01  0.00000E+00  0.00000E+00  0.24702E+01  0.00000E+00  0.00000E+00
   10.5890   5.2800  21.0000  0.24048E+01  0.24183E+01  0.00000E+00  0.00000E+00  0.24183E+01  0.00000E+00  0.00000E+00
   10.5890   5.2900  21.0000  0.23521E+01  0.23654E+01  0.00000E+00  0.00000E+00  0.23654E+01  0.00000E+00  0.00000E+00
   10.5890   5.3000  21.0000  0.22990E+01  0.23125E+01  0.00000E+00  0.00000E+00  0.23125E+01  0.00000E+00  0.00000E+00
   10.5890   5.3100  21.0000  0.22467E+01  0.22599E+01  0.00000E+00  0.00000E+00  0.22599E+01  0.00000E+00  0.00000E+00
   10.5890   5.3200  21.0000  0.21959E+01  0.22085E+01  0.00000E+00  0.00000E+00  0.22085E+01  0.00000E+00  0.00000E+00
   10.5890   5.3300  21.0000  0.21475E+01  0.21595E+01  0.00000E+00  0.00000E+00  0.21595E+01  0.00000E+00  0.00000E+00
   10.5890   5.3400  21.0000  0.21013E+01  0.21130E+01  0.00000E+00  0.00000E+00  0.21130E+01  0.00000E+00  0.00000E+00
   10.5890   5.3500  21.0000  0.20562E+01  0.20676E+01  0.00000E+00  0.00000E+00  0.20676E+01  0.00000E+00  0.00000E+00
   10.5890   5.3600  21.0000  0.20118E+01  0.20232E+01  0.00000E+00  0.00000E+00  0.20232E+01  0.00000E+00  0.00000E+00
   10.5890   5.3700  21.0000  0.19696E+01  0.19803E+01  0.00000E+00  0.00000E+00  0.19803E+01  0.00000E+00  0.00000E+00
   10.5890   5.3800  21.0000  0.19296E+01  0.19397E+01  0.00000E+00  0.00000E+00  0.19397E+01  0.00000E+00  0.00000E+00
   10.5890   5.3900  21.0000  0.18906E+01  0.19007E+01  0.00000E+00  0.00000E+00  0.19007E+01  0.00000E+00  0.00000E+00
   10.5890   5.4000  21.0000  0.18512E+01  0.18615E+01  0.00000E+00  0.00000E+00  0.18615E+01  0.00000E+00  0.00000E+00
   10.5890   5.4100  21.0000  0.18102E+01  0.18208E+01  0.00000E+00  0.00000E+00  0.18208E+01  0.00000E+00  0.00000E+00
   10.5890   5.4200  21.0000  0.17681E+01  0.17787E+01  0.00000E+00  0.00000E+00  0.17787E+01  0.00000E+00  0.00000E+00
   10.5890   5.4300  21.0000  0.17249E+01  0.17357E+01  0.00000E+00  0.00000E+00  0.17357E+01  0.00000E+00  0.00000E+00
   10.5890   5.4400  21.0000  0.16816E+01  0.16922E+01  0.00000E+00  0.00000E+00  0.16922E+01  0.00000E+00  0.00000E+00
   10.5890   5.4500  21.0000  0.16384E+01  0.16490E+01  0.00000E+00  0.00000E+00  0.16490E+01  0.00000E+00  0.00000E+00
   10.5890   5.4600  21.0000  0.15966E+01  0.16065E+01  0.00000E+00  0.00000E+00  0.16065E+01  0.00000E+00  0.00000E+00
   10.5890   5.4700  21.0000  0.15549E+01  0.15652E+01  0.00000E+00  0.00000E+00  0.15652E+01  0.00000E+00  0.00000E+00
   10.5890   5.4800  21.0000  0.15136E+01  0.15235E+01  0.00000E+00  0.00000E+00  0.15235E+01  0.00000E+00  0.00000E+00
   10.5890   5.4900  21.0000  0.14728E+01  0.14827E+01  0.00000E+00  0.00000E+00  0.14827E+01  0.00000E+00  0.00000E+00
   10.5890   5.5000  21.0000  0.14332E+01  0.14427E+01  0.00000E+00  0.00000E+00  0.14427E+01  0.00000E+00  0.00000E+00
   10.5890   5.5100  21.0000  0.13944E+01  0.14037E+01  0.00000E+00  0.00000E+00  0.14037E+01  0.00000E+00  0.00000E+00
   10.5890   5.5200  21.0000  0.13568E+01  0.13658E+01  0.00000E+00  0.00000E+00  0.13658E+01  0.00000E+00  0.00000E+00
   10.5890   5.5300  21.0000  0.13197E+01  0.13286E+01  0.00000E+00  0.00000E+00  0.13286E+01  0.00000E+00  0.00000E+00
   10.5890   5.5400  21.0000  0.12840E+01  0.12925E+01  0.00000E+00  0.00000E+00  0.12925E+01  0.00000E+00  0.00000E+00
   10.5890   5.5500  21.0000  0.12487E+01  0.12572E+01  0.00000E+00  0.00000E+00  0.12572E+01  0.00000E+00  0.00000E+00
   10.5890   5.5600  21.0000  0.12145E+01  0.12225E+01  0.00000E+00  0.00000E+00  0.12225E+01  0.00000E+00  0.00000E+00
   10.5890   5.5700  21.0000  0.11829E+01  0.11904E+01  0.00000E+00  0.00000E+00  0.11904E+01  0.00000E+00  0.00000E+00
   10.5890   5.5800  21.0000  0.11554E+01  0.11621E+01  0.00000E+00  0.00000E+00  0.11621E+01  0.00000E+00  0.00000E+00
   10.5890   5.5900  21.0000  0.11314E+01  0.11373E+01  0.00000E+00  0.00000E+00  0.11373E+01  0.00000E+00  0.00000E+00
   10.5890   5.6000  21.0000  0.11083E+01  0.11144E+01  0.00000E+00  0.00000E+00  0.11144E+01  0.00000E+00  0.00000E+00
   10.5890   5.6100  21.0000  0.10819E+01  0.10887E+01  0.00000E+00  0.00000E+00  0.10887E+01  0.00000E+00  0.00000E+00
   10.5890   5.6200  21.0000  0.10516E+01  0.10591E+01  0.00000E+00  0.00000E+00  0.10591E+01  0.00000E+00  0.00000E+00
   10.5890   5.6300  21.0000  0.10181E+01  0.10259E+01  0.00000E+00  0.00000E+00  0.10259E+01  0.00000E+00  0.00000E+00
   10.5890   5.6400  21.0000  0.98216E+00  0.98889E+00  0.00000E+00  0.00000E+00  0.98889E+00  0.00000E+00  0.00000E+00
   10.5890   5.6500  21.0000  0.95427E+00  0.96084E+00  0.00000E+00  0.00000E+00  0.96084E+00  0.00000E+00  0.00000E+00
   10.5890   5.6600  21.0000  0.92738E+00  0.93369E+00  0.00000E+00  0.00000E+00  0.93369E+00  0.00000E+00  0.00000E+00
   10.5890   5.6700  21.0000  0.90150E+00  0.90761E+00  0.00000E+00  0.00000E+00  0.90761E+00  0.00000E+00  0.00000E+00
   10.5890   5.6800  21.0000  0.87642E+00  0.88235E+00  0.00000E+00  0.00000E+00  0.88235E+00  0.00000E+00  0.00000E+00
   10.5890   5.6900  21.0000  0.85281E+00  0.85825E+00  0.00000E+00  0.00000E+00  0.85825E+00  0.00000E+00  0.00000E+00
   10.5890   5.7000  21.0000  0.82997E+00  0.83528E+00  0.00000E+00  0.00000E+00  0.83528E+00  0.00000E+00  0.00000E+00
   10.5890   5.7100  21.0000  0.80726E+00  0.81251E+00  0.00000E+00  0.00000E+00  0.81251E+00  0.00000E+00  0.00000E+00
   10.5890   5.7200  21.0000  0.78507E+00  0.79019E+00  0.00000E+00  0.00000E+00  0.79019E+00  0.00000E+00  0.00000E+00
   10.5890   5.7300  21.0000  0.76355E+00  0.76846E+00  0.00000E+00  0.00000E+00  0.76846E+00  0.00000E+00  0.00000E+00
   10.5890   5.7400  21.0000  0.74239E+00  0.74717E+00  0.00000E+00  0.00000E+00  0.74717E+00  0.00000E+00  0.00000E+00
   10.5890   5.7500  21.0000  0.72140E+00  0.72614E+00  0.00000E+00  0.00000E+00  0.72614E+00  0.00000E+00  0.00000E+00
   10.5890   5.7600  21.0000  0.70130E+00  0.70586E+00  0.00000E+00  0.00000E+00  0.70586E+00  0.00000E+00  0.00000E+00
   10.5890   5.7700  21.0000  0.68246E+00  0.68670E+00  0.00000E+00  0.00000E+00  0.68670E+00  0.00000E+00  0.00000E+00
   10.5890   5.7800  21.0000  0.66457E+00  0.66855E+00  0.00000E+00  0.00000E+00  0.66855E+00  0.00000E+00  0.00000E+00
   10.5890   5.7900  21.0000  0.64714E+00  0.65110E+00  0.00000E+00  0.00000E+00  0.65110E+00  0.00000E+00  0.00000E+00
   10.5890   5.8000  21.0000  0.62988E+00  0.63378E+00  0.00000E+00  0.00000E+00  0.63378E+00  0.00000E+00  0.00000E+00
   10.5890   5.8100  21.0000  0.61262E+00  0.61658E+00  0.00000E+00  0.00000E+00  0.61658E+00  0.00000E+00  0.00000E+00
   10.5890   5.8200  21.0000  0.59494E+00  0.59903E+00  0.00000E+00  0.00000E+00  0.59903E+00  0.00000E+00  0.00000E+00
   10.5890   5.8300  21.0000  0.57713E+00  0.58123E+00  0.00000E+00  0.00000E+00  0.58123E+00  0.00000E+00  0.00000E+00
   10.5890   5.8400  21.0000  0.55925E+00  0.56320E+00  0.00000E+00  0.00000E+00  0.56320E+00  0.00000E+00  0.00000E+00
   10.5890   5.8500  21.0000  0.54144E+00  0.54539E+00  0.00000E+00  0.00000E+00  0.54539E+00  0.00000E+00  0.00000E+00
   10.5890   5.8600  21.0000  0.52347E+00  0.52748E+00  0.00000E+00  0.00000E+00  0.52748E+00  0.00000E+00  0.00000E+00
   10.5890   5.8700  21.0000  0.50589E+00  0.50981E+00  0.00000E+00  0.00000E+00  0.50981E+00  0.00000E+00  0.00000E+00
   10.5890   5.8800  21.0000  0.48869E+00  0.49244E+00  0.00000E+00  0.00000E+00  0.49244E+00  0.00000E+00  0.00000E+00
   10.5890   5.8900  21.0000  0.47204E+00  0.47570E+00  0.00000E+00  0.00000E+00  0.47570E+00  0.00000E+00  0.00000E+00
   10.5890   5.9000  21.0000  0.45550E+00  0.45921E+00  0.00000E+00  0.00000E+00  0.45921E+00  0.00000E+00  0.00000E+00
   10.5890   5.9100  21.0000  0.43931E+00  0.44290E+00  0.00000E+00  0.00000E+00  0.44290E+00  0.00000E+00  0.00000E+00
   10.5890   5.9200  21.0000  0.42297E+00  0.42654E+00  0.00000E+00  0.00000E+00  0.42654E+00  0.00000E+00  0.00000E+00
   10.5890   5.9300  21.0000  0.40774E+00  0.41104E+00  0.00000E+00  0.00000E+00  0.41104E+00  0.00000E+00  0.00000E+00
   10.5890   5.9400  21.0000  0.39283E+00  0.39604E+00  0.00000E+00  0.00000E+00  0.39604E+00  0.00000E+00  0.00000E+00
   10.5890   5.9500  21.0000  0.37794E+00  0.38118E+00  0.00000E+00  0.00000E+00  0.38118E+00  0.00000E+00  0.00000E+00
   10.5890   5.9600  21.0000  0.36346E+00  0.36658E+00  0.00000E+00  0.00000E+00  0.36658E+00  0.00000E+00  0.00000E+00
   10.5890   5.9700  21.0000  0.34966E+00  0.35257E+00  0.00000E+00  0.00000E+00  0.35257E+00  0.00000E+00  0.00000E+00
   10.5890   5.9800  21.0000  0.33601E+00  0.33890E+00  0.00000E+00  0.00000E+00  0.33890E+00  0.00000E+00  0.00000E+00
   10.5890   5.9900  21.0000  0.32302E+00  0.32579E+00  0.00000E+00  0.00000E+00  0.32579E+00  0.00000E+00  0.00000E+00
